"QB.Name","RB1.Name","RB2.Name","WR1.Name","WR2.Name","WR3.Name","TE.Name","K.Name","D.Name","Salary","PredictedPoints"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","59900","164.858496048427"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59800","164.733859111025"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","60000","164.728265533645"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","59800","164.63552351836"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Mason Crosby, GB, , 4700","NYG, NYG, , 4700","59600","164.494117426126"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Caleb Sturgis, PHI, , 4500","TB, TB, , 4100","60000","164.455913296185"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","60000","164.374471974809"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59900","164.249835037407"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","59400","164.142048109252"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","60000","164.088266682861"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59300","164.01741117185"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","SEA, SEA, , 5200","59800","164.013010525967"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59500","164.01181759447"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","BUF, BUF, , 4300","59800","163.950328133754"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","59900","163.885712175802"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","BUF, BUF, , 4300","59700","163.727355603687"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59600","163.648877271751"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59800","163.64328369437"
"Marcus Mariota, TEN, , 8000","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Rishard Matthews, TEN, , 6000","A.J. Green, CIN, , 8200","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","60000","163.599460708001"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59600","163.594791273752"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Matt Prater, DET, , 4600","NYG, NYG, , 4700","59800","163.572670466021"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Adam Vinatieri, IND, , 5000","NE, NE, , 4900","59700","163.552658499098"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","BUF, BUF, , 4300","59900","163.466304060136"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59700","163.446514487225"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59900","163.440920909845"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Matt Prater, DET, , 4600","NYG, NYG, , 4700","59600","163.418754367198"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","60000","163.401688102185"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59500","163.371818743686"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","BUF, BUF, , 4300","60000","163.358821703588"
"Andrew Luck, IND, , 8100","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Donte Moncrief, IND, , 6500","Kyle Rudolph, MIN, , 4900","Matt Prater, DET, , 4600","NYG, NYG, , 4700","59900","163.272456452585"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","BUF, BUF, , 4300","59300","163.233880194579"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59600","163.207278996953"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59800","163.201685419573"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Adam Vinatieri, IND, , 5000","NE, NE, , 4900","60000","163.184124598999"
"Russell Wilson, SEA, , 7400","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59900","163.180287932313"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","59400","163.169264236627"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Caleb Sturgis, PHI, , 4500","TB, TB, , 4100","59900","163.168568672385"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Stephen Gostkowski, NE, , 4900","NE, NE, , 4900","59600","163.163670659247"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59400","163.133767712245"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59700","163.110767200135"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59800","163.003284843586"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Matt Prater, DET, , 4600","NYG, NYG, , 4700","59700","162.934730293581"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Mason Crosby, GB, , 4700","NYG, NYG, , 4700","59700","162.905698328929"
"Marcus Mariota, TEN, , 8000","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Rishard Matthews, TEN, , 6000","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59500","162.883012768826"
"Marcus Mariota, TEN, , 8000","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Rishard Matthews, TEN, , 6000","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","SEA, SEA, , 5200","60000","162.878612122943"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59100","162.878343334577"
"Marcus Mariota, TEN, , 8000","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Rishard Matthews, TEN, , 6000","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59700","162.877419191445"
"Blake Bortles, JAX, , 7200","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","TB, TB, , 4100","59900","162.872448471789"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","59700","162.800730336528"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Stephen Gostkowski, NE, , 4900","NE, NE, , 4900","59900","162.795136759148"
"Andrew Luck, IND, , 8100","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Donte Moncrief, IND, , 6500","Kyle Rudolph, MIN, , 4900","Mason Crosby, GB, , 4700","NYG, NYG, , 4700","60000","162.759400414315"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","TB, TB, , 4100","59700","162.746644338529"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59200","162.73006654805"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","SEA, SEA, , 5200","59700","162.725665902167"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59400","162.72447297067"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59700","162.723254923336"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59900","162.717661345955"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Matt Prater, DET, , 4600","NYG, NYG, , 4700","59100","162.702306428023"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59500","162.649743638628"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","59800","162.598367552002"
"Andy Dalton, CIN, , 7500","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","A.J. Green, CIN, , 8200","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","NE, NE, , 4900","60000","162.592773974622"
"Eli Manning, NYG, , 7700","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Matt Prater, DET, , 4600","NYG, NYG, , 4700","60000","162.558528963628"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","59500","162.553629012055"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Marvin Jones Jr., DET, , 6500","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59600","162.542261282079"
"Ben Roethlisberger, PIT, , 8400","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Stephen Gostkowski, NE, , 4900","TB, TB, , 4100","59600","162.523671808463"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59100","162.490831057778"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NE, NE, , 4900","59300","162.485237480398"
"Kirk Cousins, WAS, , 7600","C.J. Prosise, SEA, , 4900","LeSean McCoy, BUF, , 7500","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Zach Miller, CHI, , 5500","Mason Crosby, GB, , 4700","NYG, NYG, , 4700","59800","162.421674255311"
"Marcus Mariota, TEN, , 8000","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","Rishard Matthews, TEN, , 6000","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Adam Vinatieri, IND, , 5000","NE, NE, , 4900","59900","162.418260096073"
"Case Keenum, LA, , 6400","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","58900","162.41731977307"
"Blake Bortles, JAX, , 7200","C.J. Prosise, SEA, , 4900","David Johnson, ARI, , 8300","Antonio Brown, PIT, , 8900","Jordy Nelson, GB, , 7800","A.J. Green, CIN, , 8200","Kyle Rudolph, MIN, , 4900","Dustin Hopkins, WAS, , 4800","NYG, NYG, , 4700","59700","162.411424910282"
"Andrew Luck, IND, , 8100","C.J. Prosise, SEA, , 4900","Le'Veon Bell, PIT, , 9100","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Donte Moncrief, IND, , 6500","Kyle Rudolph, MIN, , 4900","Caleb Sturgis, PHI, , 4500","NYG, NYG, , 4700","59800","162.407331097441"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","NYG, NYG, , 4700","59700","162.35913206173"
"Ben Roethlisberger, PIT, , 8400","Carlos Hyde, SF, , 6500","C.J. Prosise, SEA, , 4900","Antonio Brown, PIT, , 8900","A.J. Green, CIN, , 8200","Jordy Nelson, GB, , 7800","Eric Ebron, DET, , 5400","Stephen Gostkowski, NE, , 4900","NE, NE, , 4900","59900","162.35353848435"
