"Key","mean.weight","mean.nonweight","min","max","freq","Id","Name","Position","Source","Injury Indicator","Injury Details","PredictedPoints","Salary","Team","Opponent","Home","NameRM","deepBonus","mean"
"TEclivewalford",2.7146666667,3.6933333335,2.47,4.916666667,2,"16711-25775","Clive Walford","TE","FanDuel","","",4.916666667,4600,"OAK","TB",FALSE,"clivewalford",-0.325817038153027,1.83018201378306
"TEcobyfleener",7.867666654,8.57833327,7.69,9.46666654,2,"16711-21971","Coby Fleener","TE","FanDuel","","",9.46666654,5700,"NO","SEA",TRUE,"cobyfleener",0.24024255705783,9.75781500903559
"TEconnorhamlett",1.7109999809,4.5949999045,0.99,8.199999809,2,"16711-29477","Connor Hamlett","TE","FanDuel","","",8.199999809,4500,"CLE","NYJ",TRUE,"connorhamlett",0,1.7109999809
"TEdemetriusharris",1.6279999968,1.659999984,1.62,1.699999968,2,"16711-19342","Demetrius Harris","TE","FanDuel","","",1.699999968,4500,"KC","IND",FALSE,"demetriusharris",-0.0556978374741909,1.53732391757025
"TEeddickson",1.4535000048,2.507500024,1.19,3.825000048,2,"16711-11488","Ed Dickson","TE","FanDuel","","",3.825000048,4500,"CAR","ARI",TRUE,"eddickson",-0.20189112389804,1.16005125524512
"TEerikswoope",4.7500000095,5.1500000475,4.65,5.650000095,2,"16711-15838","Erik Swoope","TE","FanDuel","","",5.650000095,4500,"IND","KC",TRUE,"erikswoope",0.112224670593744,5.28306719588642
"TEgarybarnidge",9.3535714068,8.567857034,7.585714068,9.55,2,"16711-6422","Gary Barnidge","TE","FanDuel","","",7.585714068,5000,"CLE","NYJ",TRUE,"garybarnidge",0.0710910836334975,10.0185269339527
"TEgeoffswaim",1.2335,1.4075,1.19,1.625,2,"16711-38523","Geoff Swaim","TE","FanDuel","","",1.625,4500,"DAL","PHI",TRUE,"geoffswaim",0.177742229941835,1.45274504063325
"TEgregolsen",12.087,13.715,11.68,15.75,2,"16711-6914","Greg Olsen","TE","FanDuel","","",15.75,7400,"CAR","ARI",TRUE,"gregolsen",-0.448302927660403,6.66836251336871
"TEifeanyimomah",1.56,2.2,1.4,3,2,"16711-39153","Ifeanyi Momah","TE","FanDuel","","",3,4500,"ARI","CAR",FALSE,"ifeanyimomah",0.13497622053757,1.77056290403861
"TEjackdoyle",9.5568570993,9.5442854965,9.528570993,9.56,2,"16711-39859","Jack Doyle","TE","FanDuel","","",9.528570993,4900,"IND","KC",TRUE,"jackdoyle",0.0192977196575066,9.74128264840914
"TEjacobtamme",5.1188571211,5.8342856055,4.94,6.728571211,2,"16711-6664","Jacob Tamme","TE","FanDuel","","",6.728571211,5300,"ATL","GB",TRUE,"jacobtamme",0.326385688674135,6.78957882779472
"TEjermainegresham",3.0698571374,2.429285687,1.628571374,3.23,2,"16711-11431","Jermaine Gresham","TE","FanDuel","","",1.628571374,4500,"ARI","CAR",FALSE,"jermainegresham",0.0459648613614965,3.21096269512019
"TEjimmygraham",11.546666654,10.73333327,9.71666654,11.75,2,"16711-11512","Jimmy Graham","TE","FanDuel","","",9.71666654,6700,"SEA","NO",FALSE,"jimmygraham",0.0277006611455635,11.8665169543432
"TEjohnphillips",1.2626666667,2.5533333335,0.94,4.166666667,2,"16711-6823","John Phillips","TE","FanDuel","","",4.166666667,4500,"DEN","SD",TRUE,"johnphillips",-0.162191156290326,1.05787330001867
"TEjoshhill",2.6439999809,3.7799999045,2.36,5.199999809,2,"16711-39492","Josh Hill","TE","FanDuel","","",5.199999809,4500,"NO","SEA",TRUE,"joshhill",0.0195756495060635,2.69575799782014
"TEjustinperillo",1.0890000024,1.205000012,1.06,1.350000024,2,"16711-54694","Justin Perillo","TE","FanDuel","","",1.350000024,4500,"GB","ATL",FALSE,"justinperillo",-0.229677764589331,0.838880916210993
"TElevinetoilolo",2.269,2.905,2.11,3.7,2,"16711-29725","Levine Toilolo","TE","FanDuel","","",3.7,4500,"ATL","GB",TRUE,"levinetoilolo",-0.191479036006093,1.83453406730218
"TEmychalrivera",1.437,1.465,1.43,1.5,2,"16711-30807","Mychal Rivera","TE","FanDuel","","",1.5,4500,"OAK","TB",FALSE,"mychalrivera",-0.118516759198327,1.266691417032
"TEnickoleary",1.8569999924,2.044999962,1.81,2.279999924,2,"16711-24817","Nick O'Leary","TE","FanDuel","","",2.279999924,4500,"BUF","NE",TRUE,"nickoleary",0.0732972727997834,1.99311302743214
"TErichardrodgers",4.1849999936,3.724999968,3.149999936,4.3,2,"16711-29314","Richard Rodgers","TE","FanDuel","","",3.149999936,4800,"GB","ATL",FALSE,"richardrodgers",-0.0405718872242953,4.01520664582598
"TErobgronkowski",13.085,12.425,11.6,13.25,2,"16711-11460","Rob Gronkowski","TE","FanDuel","","",11.6,8100,"NE","BUF",FALSE,"robgronkowski",-0.102244215520874,11.7471344399094
"TEryangriffin",3.5481428571,3.7807142855,3.49,4.071428571,2,"16711-34073","Ryan Griffin","TE","FanDuel","","",4.071428571,4500,"HOU","DET",TRUE,"ryangriffin",0.206415227827759,4.28053357331373
"TEtraviskelce",10.2089999746,9.604999873,8.849999746,10.36,2,"16711-33076","Travis Kelce","TE","FanDuel","","",8.849999746,5700,"KC","IND",FALSE,"traviskelce",-0.279886279895659,7.35164095025433
"TEtreyburton",1.909,2.705,1.71,3.7,2,"16711-30297","Trey Burton","TE","FanDuel","","",3.7,4500,"PHI","DAL",FALSE,"treyburton",0.218225125092086,2.32559176380079
"TEvirgilgreen",3.5613333333,4.1266666665,3.42,4.833333333,2,"16711-14394","Virgil Green","TE","FanDuel","","",4.833333333,4500,"DEN","SD",TRUE,"virgilgreen",-0.130208123461561,3.0976188029499
"TEzachertz",6.5040000095,5.6800000475,4.650000095,6.71,2,"16711-29780","Zach Ertz","TE","FanDuel","","",4.650000095,4800,"PHI","DAL",FALSE,"zachertz",-0.0147175195935992,6.40827726192341
"WRadamhumphries",6.5306666412,6.413333206,6.266666412,6.56,2,"16711-24671","Adam Humphries","WR","FanDuel","","",6.266666412,5000,"TB","OAK",TRUE,"adamhumphries",0.291108633961713,8.43180008597906
"WRalbertwilson",2.2879999924,2.639999962,2.2,3.079999924,2,"16711-48344","Albert Wilson","WR","FanDuel","","",3.079999924,4500,"KC","IND",FALSE,"albertwilson",-0.174220446613918,1.88938361187143
"WRaldrickrobinson",2.249333327,2.686666635,2.14,3.23333327,2,"16711-14372","Aldrick Robinson","WR","FanDuel","","",3.23333327,4500,"ATL","GB",TRUE,"aldrickrobinson",-0.100723179019952,2.02277332362904
"WRamaricooper",14.283714308,13.73857154,13.05714308,14.42,2,"16711-31001","Amari Cooper","WR","FanDuel","","",13.05714308,7500,"OAK","TB",FALSE,"amaricooper",-0.139268767038616,12.294439027593
"WRandreroberts",1.9511428517,2.3157142585,1.86,2.771428517,2,"16711-11504","Andre Roberts","WR","FanDuel","","",2.771428517,4500,"DET","HOU",FALSE,"andreroberts",-0.0965065369453715,1.76284481199672
"WRandrewhawkins",4.775857132,4.79928566,4.77,4.82857132,2,"16711-12903","Andrew Hawkins","WR","FanDuel","","",4.82857132,4500,"CLE","NYJ",TRUE,"andrewhawkins",-0.0427445003885469,4.57171550496558
"WRanquanboldin",8.0069999564,8.714999782,7.83,9.599999564,2,"16711-6479","Anquan Boldin","WR","FanDuel","","",9.599999564,5800,"DET","HOU",FALSE,"anquanboldin",-0.0289529773427517,7.77517346807894
"WRbrandincooks",12.749333333,13.786666665,12.49,15.08333333,2,"16711-29501","Brandin Cooks","WR","FanDuel","","",15.08333333,7200,"NO","SEA",TRUE,"brandincooks",0.0428550399940479,13.2957065228832
"WRbrandoncoleman",3.8140000076,4.350000038,3.68,5.020000076,2,"16711-26094","Brandon Coleman","WR","FanDuel","","",5.020000076,4600,"NO","SEA",TRUE,"brandoncoleman",-0.0016123695401038,3.80785043016179
"WRbrandontate",1.8642857143,1.3214285715,0.642857143,2,2,"16711-9442","Brandon Tate","WR","FanDuel","","",0.642857143,4500,"BUF","NE",TRUE,"brandontate",-0.312467526580728,1.28175696831289
"WRbraxtonmiller",2.7239999962,2.019999981,1.139999962,2.9,2,"16711-28525","Braxton Miller","WR","FanDuel","","",1.139999962,4500,"HOU","DET",TRUE,"braxtonmiller",0.223769115893634,3.33354706704394
"WRbricebutler",2.9566666794,3.583333397,2.8,4.366666794,2,"16711-39445","Brice Butler","WR","FanDuel","","",4.366666794,5500,"DAL","PHI",TRUE,"bricebutler",-0.259281368330366,2.19005809706837
"WRcecilshortsiii",1.700000048,1.700000048,1.700000048,1.700000048,1,"16711-14307","Cecil Shorts III","WR","FanDuel","","",1.700000048,4500,"TB","OAK",TRUE,"cecilshortsiii",0.189640846727654,2.02238949653977
"WRcharonepeake",2.5445000191,3.6025000955,2.28,4.925000191,2,"16711-24621","Charone Peake","WR","FanDuel","","",4.925000191,4500,"NYJ","CLE",FALSE,"charonepeake",0.505826318672764,3.83157509662413
"WRchrisconley",5.2880000127,5.3600000635,5.27,5.450000127,2,"16711-30403","Chris Conley","WR","FanDuel","","",5.450000127,4500,"KC","IND",FALSE,"chrisconley",-0.262141178803685,3.90179745585692
"WRchrishogan",6.9947142966,6.533571483,5.957142966,7.11,2,"16711-14704","Chris Hogan","WR","FanDuel","","",5.957142966,5200,"NE","BUF",FALSE,"chrishogan",-0.333849876173363,4.65952979481203
"WRcolebeasley",8.706666616,10.33333308,8.3,12.36666616,2,"16711-22288","Cole Beasley","WR","FanDuel","","",12.36666616,6100,"DAL","PHI",TRUE,"colebeasley",-0.0638405123318255,8.15082855853216
"WRdannyamendola",3.4972857143,4.0064285715,3.37,4.642857143,2,"16711-8117","Danny Amendola","WR","FanDuel","","",4.642857143,4600,"NE","BUF",FALSE,"dannyamendola",-0.167166496295273,2.91265671489696
"WRdavanteadams",11.228333333,11.941666665,11.05,12.83333333,2,"16711-45889","Davante Adams","WR","FanDuel","","",12.83333333,6600,"GB","ATL",FALSE,"davanteadams",0.0200492393654574,11.4534528756685
"WRdeandrehopkins",13.743428571,12.397142855,10.71428571,14.08,2,"16711-16606","DeAndre Hopkins","WR","FanDuel","","",10.71428571,7600,"HOU","DET",TRUE,"deandrehopkins",0.213099770215469,16.6721500414528
"WRdemaryiusthomas",12.623999978,12.47999989,12.29999978,12.66,2,"16711-11432","Demaryius Thomas","WR","FanDuel","","",12.29999978,7000,"DEN","SD",TRUE,"demaryiusthomas",-0.231482131147432,9.70176955948742
"WRdevinfunchess",5.2360000153,5.4600000765,5.18,5.740000153,2,"16711-28080","Devin Funchess","WR","FanDuel","","",5.740000153,4800,"CAR","ARI",TRUE,"devinfunchess",-0.375094618182727,3.27200458875629
"WRdevinstreet",1.906,2.17,1.84,2.5,2,"16711-25886","Devin Street","WR","FanDuel","","",2.5,4500,"IND","KC",TRUE,"devinstreet",0.133732309692117,2.16089378227317
"WRdontrelleinman",3.9837142966,4.638571483,3.82,5.457142966,2,"16711-14645","Dontrelle Inman","WR","FanDuel","","",5.457142966,5300,"SD","DEN",FALSE,"dontrelleinman",0.263475012169147,5.03332346937509
"WRdorialgreenbeckham",5.4529999936,4.984999968,4.399999936,5.57,2,"16711-27134","Dorial Green-Beckham","WR","FanDuel","","",4.399999936,4800,"PHI","DAL",FALSE,"dorialgreenbeckham",0.043731668791815,5.69146878324189
"WRdougbaldwin",13.685333308,12.90666654,11.93333308,13.88,2,"16711-14626","Doug Baldwin","WR","FanDuel","","",11.93333308,7200,"SEA","NO",FALSE,"dougbaldwin",-0.0967051880109893,12.3618905774568
"WRemmanuelsanders",13.360714308,13.00357154,12.55714308,13.45,2,"16711-11505","Emmanuel Sanders","WR","FanDuel","","",12.55714308,6600,"DEN","SD",TRUE,"emmanuelsanders",-0.289222941173497,9.49648921966142
"WRgoldentate",10.845,10.025,9,11.05,2,"16711-11485","Golden Tate","WR","FanDuel","","",9,6300,"DET","HOU",FALSE,"goldentate",-0.189069350230885,8.79454289674606
"WRgriffwhalen",1.0750000024,0.975000012,0.850000024,1.1,2,"16711-22447","Griff Whalen","WR","FanDuel","","",0.850000024,4500,"SD","DEN",FALSE,"griffwhalen",-0.053172904792986,1.01783912961993
"WRjaelenstrong",2.5130000064,2.885000032,2.42,3.350000064,2,"16711-39373","Jaelen Strong","WR","FanDuel","","",3.350000064,4900,"HOU","DET",TRUE,"jaelenstrong",0.171064511953727,2.94288512603453
"WRjalinmarshall",1.3,1.3,1.3,1.3,1,"16711-38790","Jalin Marshall","WR","FanDuel","","",1.3,4500,"NYJ","CLE",FALSE,"jalinmarshall",0.417164400311628,1.84231372040512
"WRjeffjanis",4.0943333397,2.9116666985,1.433333397,4.39,2,"16711-54623","Jeff Janis","WR","FanDuel","","",1.433333397,4500,"GB","ATL",FALSE,"jeffjanis",-0.166167799308726,3.4139869790057
"WRjeremymaclin",10.571333346,9.77666673,8.78333346,10.77,2,"16711-7283","Jeremy Maclin","WR","FanDuel","","",8.78333346,6400,"KC","IND",FALSE,"jeremymaclin",-0.417435996271295,6.15847827879653
"WRjermainekearse",5.5393333206,5.136666603,4.633333206,5.64,2,"16711-22219","Jermaine Kearse","WR","FanDuel","","",4.633333206,4500,"SEA","NO",FALSE,"jermainekearse",0.366256403701864,7.56814962150886
"WRjjnelson",3.940000153,3.940000153,3.940000153,3.940000153,1,"16711-34154","J.J. Nelson","WR","FanDuel","","",3.940000153,4500,"ARI","CAR",FALSE,"jjnelson",0.59311313430252,6.27686599289824
"WRjordanmatthews",10.2773333588,10.146666794,9.983333588,10.31,2,"16711-30837","Jordan Matthews","WR","FanDuel","","",9.983333588,6000,"PHI","DAL",FALSE,"jordanmatthews",0.0227082120597661,10.5107132241205
"WRjordannorwood",3.7292857143,3.2464285715,2.642857143,3.85,2,"16711-10531","Jordan Norwood","WR","FanDuel","","",2.642857143,4500,"DEN","SD",TRUE,"jordannorwood",-0.23018703348207,2.87085249871822
"WRjordynelson",12.467666641,12.378333205,12.26666641,12.49,2,"16711-6893","Jordy Nelson","WR","FanDuel","","",12.26666641,7500,"GB","ATL",FALSE,"jordynelson",0.337353632140608,16.6736792666596
"WRjoshhuff",3.931666654,4.05833327,3.9,4.21666654,2,"16711-29340","Josh Huff","WR","FanDuel","","",4.21666654,4500,"PHI","DAL",FALSE,"joshhuff",0.000325538390392399,3.9329465624341
"WRjuliojones",18.059285714,18.09642857,18.05,18.14285714,2,"16711-14190","Julio Jones","WR","FanDuel","","",18.14285714,9200,"ATL","GB",TRUE,"juliojones",0.091055755672991,19.7036876216027
"WRjustinhardy",2.8936666667,3.3483333335,2.78,3.916666667,2,"16711-33137","Justin Hardy","WR","FanDuel","","",3.916666667,4500,"ATL","GB",TRUE,"justinhardy",0.0339836475080897,2.99200401470704
"WRjustinhunter",6.1713333206,6.376666603,6.12,6.633333206,2,"16711-30775","Justin Hunter","WR","FanDuel","","",6.633333206,5200,"BUF","NE",TRUE,"justinhunter",-0.224593430545748,4.78529239908516
"WRkelvinbenjamin",11.873333359,12.366666795,11.75,12.98333359,2,"16711-24929","Kelvin Benjamin","WR","FanDuel","","",12.98333359,7300,"CAR","ARI",TRUE,"kelvinbenjamin",-0.555821829955665,5.27387548372698
"WRlarryfitzgerald",14.671,14.595,14.5,14.69,2,"16711-6883","Larry Fitzgerald","WR","FanDuel","","",14.5,7000,"ARI","CAR",FALSE,"larryfitzgerald",0.565438192017474,22.9665437150884
"WRmarvinjonesjr",14.72857121,14.72857121,14.72857121,14.72857121,1,"16711-22103","Marvin Jones Jr.","WR","FanDuel","","",14.72857121,7400,"DET","HOU",FALSE,"marvinjonesjr",-0.107289470252113,13.1483506073086
"WRmichaelcrabtree",13.674999978,14.17499989,13.55,14.79999978,2,"16711-9392","Michael Crabtree","WR","FanDuel","","",14.79999978,7100,"OAK","TB",FALSE,"michaelcrabtree",0.435007369445201,19.623725745593
"WRmichaelthomas",10.436333282,11.70166641,10.12,13.28333282,2,"16711-28573","Michael Thomas","WR","FanDuel","","",13.28333282,5700,"NO","SEA",TRUE,"michaelthomas",-0.0533018082028007,9.88005784706233
"WRmikeevans",17.807666667,18.078333335,17.74,18.41666667,2,"16711-32384","Mike Evans","WR","FanDuel","","",18.41666667,7900,"TB","OAK",TRUE,"mikeevans",0.0313948306876515,18.3667353469526
"WRmohamedsanu",8.0122857034,7.581428517,7.042857034,8.12,2,"16711-22018","Mohamed Sanu","WR","FanDuel","","",7.042857034,5600,"ATL","GB",TRUE,"mohamedsanu",-0.0419824190097126,7.67591056777433
"WRnelsonagholor",4.9866666412,5.333333206,4.9,5.766666412,2,"16711-29683","Nelson Agholor","WR","FanDuel","","",5.766666412,5000,"PHI","DAL",FALSE,"nelsonagholor",0.0176778562474902,5.07482021723729
"WRpaulrichardson",1.7830000038,1.995000019,1.73,2.260000038,2,"16711-26610","Paul Richardson","WR","FanDuel","","",2.260000038,4500,"SEA","NO",FALSE,"paulrichardson",0.344472973037123,2.39719531603419
"WRphillipdorsett",5.0989999746,5.654999873,4.96,6.349999746,2,"16711-25813","Phillip Dorsett","WR","FanDuel","","",6.349999746,5300,"IND","KC",TRUE,"phillipdorsett",0.0538672824436024,5.3736692464117
"WRquincyenunwa",9.6332857361,9.7264286805,9.61,9.842857361,2,"16711-27266","Quincy Enunwa","WR","FanDuel","","",9.842857361,6100,"NYJ","CLE",FALSE,"quincyenunwa",0.479886972339399,14.2561740616774
"WRrashardhiggins",2.4000000038,1.760000019,0.960000038,2.56,2,"16711-45791","Rashard Higgins","WR","FanDuel","","",0.960000038,4500,"CLE","NYJ",TRUE,"rashardhiggins",-0.18678800834981,1.95170878305066
"WRricardolouis",3.8873333397,3.7966666985,3.683333397,3.91,2,"16711-31263","Ricardo Louis","WR","FanDuel","","",3.683333397,4500,"CLE","NYJ",TRUE,"ricardolouis",-0.0818915587184561,3.56899355325375
"WRrobbyanderson",4.220000076,4.220000076,4.220000076,4.220000076,1,"16711-26251","Robby Anderson","WR","FanDuel","","",4.220000076,4500,"NYJ","CLE",FALSE,"robbyanderson",0.73541790919862,7.32346370870994
"WRrussellshepard",5.7129999809,5.4849999045,5.199999809,5.77,2,"16711-31329","Russell Shepard","WR","FanDuel","","",5.199999809,4500,"TB","OAK",TRUE,"russellshepard",-0.237288927557611,4.35736834229559
"WRsethroberts",5.7832856925,6.0764284625,5.71,6.442856925,2,"16711-54741","Seth Roberts","WR","FanDuel","","",6.442856925,5000,"OAK","TB",FALSE,"sethroberts",-0.12370984087388,5.06783633975264
"WRtannermcevoy",3.599999905,3.599999905,3.599999905,3.599999905,1,"16711-30652","Tanner McEvoy","WR","FanDuel","","",3.599999905,5000,"SEA","NO",FALSE,"tannermcevoy",-0.179875472754018,2.95244822017371
"WRtaylorgabriel",1.8974999952,2.687499976,1.7,3.674999952,2,"16711-54753","Taylor Gabriel","WR","FanDuel","","",3.674999952,4600,"ATL","GB",TRUE,"taylorgabriel",0,1.8974999952
"WRtedginnjr",4.28333346,4.28333346,4.28333346,4.28333346,1,"16711-6627","Ted Ginn Jr.","WR","FanDuel","","",4.28333346,5600,"CAR","ARI",TRUE,"tedginnjr",-0.429843987982077,2.44216832369653
"WRterrancewilliams",6.0229999695,7.3549998475,5.69,9.019999695,2,"16711-31836","Terrance Williams","WR","FanDuel","","",9.019999695,5400,"DAL","PHI",TRUE,"terrancewilliams",-0.214762897013948,4.72948304733526
"WRtommyleelewis",2.3,2.3,2.3,2.3,1,"16711-43826","Tommylee Lewis","WR","FanDuel","","",2.3,4500,"NO","SEA",TRUE,"tommyleelewis",-0.165142226510016,1.92017287902696
"WRtyhilton",16.08457145,16.26285725,16.04,16.4857145,2,"16711-22031","T.Y. Hilton","WR","FanDuel","","",16.4857145,7800,"IND","KC",TRUE,"tyhilton",0.0403495120362212,16.7335760593192
"WRtyreekhill",6.53333346,6.53333346,6.53333346,6.53333346,1,"16711-53681","Tyreek Hill","WR","FanDuel","","",6.53333346,4800,"KC","IND",FALSE,"tyreekhill",-0.167421336307548,5.43951404158398
"WRwillfuller",10.378666692,10.57333346,10.33,10.81666692,2,"16711-42028","Will Fuller","WR","FanDuel","","",10.81666692,6600,"HOU","DET",TRUE,"willfuller",0.137200823060325,11.8026283044112
