"QB.Name","RB1.Name","RB2.Name","WR1.Name","WR2.Name","WR3.Name","TE.Name","K.Name","D.Name","Salary","PredictedPoints"
"Matt Ryan, ATL, , 8500","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","59800","156.104880975981"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","C.J. Fiedorowicz, HOU, , 4900","Matt Bryant, ATL, , 4800","NE, NE, , 4500","59400","155.969908433576"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","59400","155.964311045715"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Mark Ingram, NO, , 6200","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","59900","155.961257813643"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","Ezekiel Elliott, DAL, , 8500","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Jack Doyle, IND, , 4900","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","59800","155.924066333161"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","Ezekiel Elliott, DAL, , 8500","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","60000","155.922675477846"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","Jordy Nelson, GB, , 7500","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","59400","155.891820235782"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","Jordy Nelson, GB, , 7500","Coby Fleener, NO, , 5700","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","60000","155.887419085695"
"Ryan Fitzpatrick, NYJ, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","C.J. Fiedorowicz, HOU, , 4900","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","60000","155.870115419815"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","NYJ, NYJ, , 4700","59800","155.846893720716"
"Matt Ryan, ATL, , 8500","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","59900","155.826245835123"
"Matt Ryan, ATL, , 8500","David Johnson, ARI, , 8700","Mark Ingram, NO, , 6200","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","C.J. Fiedorowicz, HOU, , 4900","Stephen Gostkowski, NE, , 4900","NE, NE, , 4500","60000","155.807133815108"
"Jameis Winston, TB, , 7400","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Julio Jones, ATL, , 9200","Mike Evans, TB, , 7900","Larry Fitzgerald, ARI, , 7000","C.J. Fiedorowicz, HOU, , 4900","Wil Lutz, NO, , 4500","NE, NE, , 4500","60000","155.77051878028"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","Jordy Nelson, GB, , 7500","C.J. Fiedorowicz, HOU, , 4900","Stephen Gostkowski, NE, , 4900","NYJ, NYJ, , 4700","59400","155.75834412284"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","C.J. Fiedorowicz, HOU, , 4900","Wil Lutz, NO, , 4500","NE, NE, , 4500","59100","155.712513593049"
"Matt Ryan, ATL, , 8500","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","C.J. Fiedorowicz, HOU, , 4900","Stephen Gostkowski, NE, , 4900","NYJ, NYJ, , 4700","59900","155.692769722181"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","59500","155.685675904858"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","Ezekiel Elliott, DAL, , 8500","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Jack Doyle, IND, , 4900","Stephen Gostkowski, NE, , 4900","ARI, ARI, , 4600","59900","155.645431192303"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","David Johnson, ARI, , 8700","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Gary Barnidge, CLE, , 5000","Wil Lutz, NO, , 4500","NE, NE, , 4500","59700","155.617232227957"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","Gary Barnidge, CLE, , 5000","Matt Bryant, ATL, , 4800","NE, NE, , 4500","59500","155.574459184956"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","Jordy Nelson, GB, , 7500","C.J. Fiedorowicz, HOU, , 4900","Matt Bryant, ATL, , 4800","NE, NE, , 4500","59100","155.48590958708"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","C.J. Fiedorowicz, HOU, , 4900","Mason Crosby, GB, , 4600","NE, NE, , 4500","59200","155.483535103664"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","C.J. Fiedorowicz, HOU, , 4900","Dan Bailey, DAL, , 4700","NE, NE, , 4500","59300","155.470759479793"
"Matt Ryan, ATL, , 8500","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Julio Jones, ATL, , 9200","Quincy Enunwa, NYJ, , 6100","Larry Fitzgerald, ARI, , 7000","C.J. Fiedorowicz, HOU, , 4900","Matt Bryant, ATL, , 4800","NE, NE, , 4500","59600","155.420335186421"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","David Johnson, ARI, , 8700","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Gary Barnidge, CLE, , 5000","Mason Crosby, GB, , 4600","NE, NE, , 4500","59800","155.388253738572"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Matt Forte, NYJ, , 7300","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","Jordy Nelson, GB, , 7500","Gary Barnidge, CLE, , 5000","Stephen Gostkowski, NE, , 4900","NYJ, NYJ, , 4700","59500","155.362894874219"
"Brock Osweiler, HOU, , 6600","David Johnson, ARI, , 8700","David Johnson, ARI, , 8700","Larry Fitzgerald, ARI, , 7000","Michael Crabtree, OAK, , 7100","DeAndre Hopkins, HOU, , 7600","Jack Doyle, IND, , 4900","Wil Lutz, NO, , 4500","NE, NE, , 4500","59600","155.339987942413"
"Carson Palmer, ARI, , 7300","David Johnson, ARI, , 8700","Isaiah Crowell, CLE, , 5900","Larry Fitzgerald, ARI, , 7000","Julio Jones, ATL, , 9200","Michael Crabtree, OAK, , 7100","Gary Barnidge, CLE, , 5000","Wil Lutz, NO, , 4500","NE, NE, , 4500","59200","155.317064344429"
