"QB.Name","RB1.Name","RB2.Name","WR1.Name","WR2.Name","WR3.Name","TE.Name","K.Name","D.Name","Salary","PredictedPoints"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59500","159.69982506736"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Robinson, JAX, , 6700","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","59900","159.650514035404"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","GB, GB, , 4400","60000","159.627818493523"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59900","159.610898919736"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","DAL, DAL, , 4900","60000","159.609020269863"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Brian Quick, LA, , 4500","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","SD, SD, , 4500","59600","159.603247294767"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Golden Tate, DET, , 6400","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59900","159.602249324802"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","GB, GB, , 4400","60000","159.602097310333"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Robinson, JAX, , 6700","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59700","159.599272566734"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","59400","159.575267947048"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","GB, GB, , 4400","59800","159.550855841662"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59700","159.533936267875"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59200","159.524026478378"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","59800","159.486341799424"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","SD, SD, , 4500","59600","159.441639145066"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59600","159.435100330753"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Robinson, JAX, , 6700","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59900","159.433383767249"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","59600","159.409379147563"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59400","159.390397676395"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kenny Britt, LA, , 6000","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59400","159.358137678892"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","60000","159.320452999939"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","SD, SD, , 4500","59800","159.275750345581"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DAL, DAL, , 4900","60000","159.274709424999"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Quincy Enunwa, NYJ, , 6400","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59800","159.269211531268"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","SD, SD, , 4500","59600","159.22450887691"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DAL, DAL, , 4900","60000","159.2133785506"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DEN, DEN, , 5000","60000","159.156927168212"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DAL, DAL, , 4900","59900","159.100729431667"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Robinson, JAX, , 6700","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","59900","159.037742047985"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Dan Bailey, DAL, , 4800","SD, SD, , 4500","59700","159.016339279068"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","SD, SD, , 4500","59800","158.941439500717"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Tavon Austin, LA, , 5600","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DEN, DEN, , 5000","59800","158.941232158115"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Tavon Austin, LA, , 5600","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","DAL, DAL, , 4900","59900","158.93627589024"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59600","158.890198032046"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Tavon Austin, LA, , 5600","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","DAL, DAL, , 4900","59700","158.885034421569"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","SD, SD, , 4500","59800","158.880108626317"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Dan Bailey, DAL, , 4800","SD, SD, , 4500","59900","158.850450479583"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59600","158.828867157647"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","SD, SD, , 4500","60000","158.775550701231"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","SD, SD, , 4500","59700","158.767459507384"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","SD, SD, , 4500","59800","158.724309232561"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Robinson, JAX, , 6700","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59800","158.718892810764"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59500","158.716218038713"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","SD, SD, , 4500","60000","158.714219826832"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59200","158.687061387383"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","CAR, CAR, , 5200","58900","158.66444245347"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","SD, SD, , 4500","59800","158.662978358162"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","CAR, CAR, , 5200","58700","158.6132009848"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Golden Tate, DET, , 6400","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","GB, GB, , 4400","60000","158.588335660391"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Adam Vinatieri, IND, , 5000","CAR, CAR, , 5200","59200","158.576298091327"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","JAX, JAX, , 4000","59100","158.562504267071"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Allen Robinson, JAX, , 6700","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","SD, SD, , 4500","60000","158.553004011279"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Tavon Austin, LA, , 5600","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Mason Crosby, GB, , 4700","SD, SD, , 4500","59500","158.551764497286"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Golden Tate, DET, , 6400","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","GB, GB, , 4400","59800","158.537094191721"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Brian Quick, LA, , 4500","Gary Barnidge, CLE, , 5200","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59400","158.521172587898"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Golden Tate, DET, , 6400","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","NYJ, NYJ, , 4300","59700","158.520174617934"
"Drew Brees, NO, , 8600","Charcandrick West, KC, , 5600","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Kelvin Benjamin, CAR, , 7400","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Dan Bailey, DAL, , 4800","SD, SD, , 4500","59900","158.516139634719"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Le'Veon Bell, PIT, , 8700","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Brian Quick, LA, , 4500","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","JAX, JAX, , 4000","58900","158.5112627984"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Tavon Austin, LA, , 5600","Brandin Cooks, NO, , 7600","Kyle Rudolph, MIN, , 5000","Wil Lutz, NO, , 4500","SD, SD, , 4500","59300","158.500523028616"
"Drew Brees, NO, , 8600","Le'Veon Bell, PIT, , 8700","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Michael Thomas, NO, , 5800","Brian Quick, LA, , 4500","Gary Barnidge, CLE, , 5200","Mason Crosby, GB, , 4700","CAR, CAR, , 5200","59100","158.498553653985"
"Drew Brees, NO, , 8600","Jay Ajayi, MIA, , 7100","Matt Forte, NYJ, , 7500","Odell Beckham Jr., NYG, , 8900","Brandin Cooks, NO, , 7600","Allen Hurns, JAX, , 5900","Kyle Rudolph, MIN, , 5000","Dan Bailey, DAL, , 4800","SD, SD, , 4500","59900","158.45480876032"
