QB.Name,RB1.Name,RB2.Name,WR1.Name,WR2.Name,WR3.Name,TE.Name,K.Name,D.Name,Salary,PredictedPoints
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Jack Doyle, IND, , 4700","Justin Tucker, BAL, , 5000","NE, NE, , 4800",59700,163.0914101
"Brian Hoyer, CHI, , 6000","Frank Gore, IND, , 6500","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Dennis Pitta, BAL, , 5500","Adam Vinatieri, IND, , 4700","NE, NE, , 4800",59800,163.036566
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Jack Doyle, IND, , 4700","Josh Lambo, SD, , 4600","NE, NE, , 4800",59600,163.0278307
"Brian Hoyer, CHI, , 6000","DeAndre Washington, OAK, , 4700","Le'Veon Bell, PIT, , 8600","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Jack Doyle, IND, , 4700","Stephen Gostkowski, NE, , 5100","NE, NE, , 4800",60000,162.9745633
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Jesse James, PIT, , 4500","Stephen Gostkowski, NE, , 5100","NE, NE, , 4800",59900,162.9695143
"Brian Hoyer, CHI, , 6000","Frank Gore, IND, , 6500","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Hunter Henry, SD, , 5400","Mason Crosby, GB, , 4500","CIN, CIN, , 4700",59400,162.9263744
"Brian Hoyer, CHI, , 6000","Frank Gore, IND, , 6500","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Dennis Pitta, BAL, , 5500","Justin Tucker, BAL, , 5000","CIN, CIN, , 4700",60000,162.9202245
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Dennis Pitta, BAL, , 5500","Mason Crosby, GB, , 4500","IND, IND, , 4400",59600,162.9175349
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Duke Johnson Jr., CLE, , 5300","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Delanie Walker, TEN, , 6400","Mason Crosby, GB, , 4500","NE, NE, , 4800",60000,162.8734832
"Brian Hoyer, CHI, , 6000","DeAndre Washington, OAK, , 4700","Le'Veon Bell, PIT, , 8600","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Jack Doyle, IND, , 4700","Justin Tucker, BAL, , 5000","NE, NE, , 4800",59900,162.8622255
"Andy Dalton, CIN, , 7800","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Dennis Pitta, BAL, , 5500","Mason Crosby, GB, , 4500","NE, NE, , 4800",59900,162.8616581
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Jesse James, PIT, , 4500","Justin Tucker, BAL, , 5000","NE, NE, , 4800",59800,162.8571765
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Jack Doyle, IND, , 4700","Justin Tucker, BAL, , 5000","CIN, CIN, , 4700",59900,162.8491499
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Tevin Coleman, ATL, , 5900","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Dennis Pitta, BAL, , 5500","Mason Crosby, GB, , 4500","NE, NE, , 4800",59700,162.7516068
"Brian Hoyer, CHI, , 6000","Frank Gore, IND, , 6500","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Dennis Pitta, BAL, , 5500","Dustin Hopkins, WAS, , 4800","NE, NE, , 4800",59900,162.7349591
"Andy Dalton, CIN, , 7800","DeAndre Washington, OAK, , 4700","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Hunter Henry, SD, , 5400","Mason Crosby, GB, , 4500","NE, NE, , 4800",59500,162.7192035
"Matthew Stafford, DET, , 8200","DeAndre Washington, OAK, , 4700","Giovani Bernard, CIN, , 5500","Antonio Brown, PIT, , 9600","Marvin Jones Jr., DET, Q, 7800","A.J. Green, CIN, , 8700","Dennis Pitta, BAL, , 5500","Mason Crosby, GB, , 4500","NE, NE, , 4800",59300,162.6624626
"Andy Dalton, CIN, , 7800","DeAndre Washington, OAK, , 4700","Frank Gore, IND, , 6500","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Dennis Pitta, BAL, , 5500","Josh Lambo, SD, , 4600","NE, NE, , 4800",60000,162.6494742
"Andy Dalton, CIN, , 7800","DeAndre Washington, OAK, , 4700","Theo Riddick, DET, , 6200","Antonio Brown, PIT, , 9600","A.J. Green, CIN, , 8700","Marvin Jones Jr., DET, Q, 7800","Hunter Henry, SD, , 5400","Josh Lambo, SD, , 4600","NE, NE, , 4800",59600,162.5070195
