QB,RB,RB,WR,WR,WR,TE,K,D,,Instructions,,,,,,,,,,,,
,,,,,,,,,,1) Create a lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,
,,,,,,,,,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,
,,,,,,,,,,3) Any information to the right of the last position column will be ignored in the upload,,,,,,,,,,,,
,,,,,,,,,,4) Maximum of 250 lineups per upload,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Player ID + Player Name,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
,,,,,,,,,,16502-6863:Delanie Walker,16502-6863,TE,Delanie,Walker,9.133333206,3,6400,TEN@MIA,TEN,MIA,,
,,,,,,,,,,16502-6607:Mike Wallace,16502-6607,WR,Mike,Wallace,12.47500038,4,6300,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-6448:Martellus Bennett,16502-6448,TE,Martellus,Bennett,9.699999809,4,6300,NE@CLE,NE,CLE,,
,,,,,,,,,,16502-6479:Anquan Boldin,16502-6479,WR,Anquan,Boldin,8.524999619,4,6300,PHI@DET,DET,PHI,,
,,,,,,,,,,16502-11425:Ryan Mathews,16502-11425,RB,Ryan,Mathews,9.733333588,3,6300,PHI@DET,PHI,DET,,
,,,,,,,,,,16502-6735:Steve Smith Sr.,16502-6735,WR,Steve,Smith Sr.,11.52499962,4,6300,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-27266:Quincy Enunwa,16502-27266,WR,Quincy,Enunwa,10.44999981,4,6200,NYJ@PIT,NYJ,PIT,,
,,,,,,,,,,16502-54608:Jerick McKinnon,16502-54608,RB,Jerick,McKinnon,6.550000191,4,6200,HOU@MIN,MIN,HOU,,
,,,,,,,,,,16502-33557:Tyler Eifert,16502-33557,TE,Tyler,Eifert,12.73076923,13,6200,CIN@DAL,CIN,DAL,Q,Back
,,,,,,,,,,16502-33465:Theo Riddick,16502-33465,RB,Theo,Riddick,12.47500038,4,6200,PHI@DET,DET,PHI,,
,,,,,,,,,,16502-14645:Dontrelle Inman,16502-14645,WR,Dontrelle,Inman,7.125,4,6100,SD@OAK,SD,OAK,,
,,,,,,,,,,16502-34331:Latavius Murray,16502-34331,RB,Latavius,Murray,11.625,4,6100,SD@OAK,OAK,SD,Q,Toe
,,,,,,,,,,16502-31561:Donte Moncrief,16502-31561,WR,Donte,Moncrief,8.399999619,2,6000,CHI@IND,IND,CHI,O,Shoulder
,,,,,,,,,,16502-21959:Brandon Weeden,16502-21959,QB,Brandon,Weeden,11.40333303,6,6000,HOU@MIN,HOU,MIN,,
,,,,,,,,,,16502-6639:Tony Romo,16502-6639,QB,Tony,Romo,11.91499996,4,6000,CIN@DAL,DAL,CIN,O,Back
,,,,,,,,,,16502-14267:Ryan Mallett,16502-14267,QB,Ryan,Mallett,10.99142892,7,6000,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-30231:Jacoby Brissett,16502-30231,QB,Jacoby,Brissett,9.433333079,3,6000,NE@CLE,NE,CLE,Q,Thumb
,,,,,,,,,,16502-54604:Jimmy Garoppolo,16502-54604,QB,Jimmy,Garoppolo,17.92000008,2,6000,NE@CLE,NE,CLE,Q,Shoulder
,,,,,,,,,,16502-38435:Jared Goff,16502-38435,QB,Jared,Goff,0,0,6000,BUF@LA,LA,BUF,,
,,,,,,,,,,16502-33691:Orleans Darkwa,16502-33691,RB,Orleans,Darkwa,8.066666921,3,6000,NYG@GB,NYG,GB,,
,,,,,,,,,,16502-7970:Charlie Whitehurst,16502-7970,QB,Charlie,Whitehurst,1.274999976,4,6000,NE@CLE,CLE,NE,,
,,,,,,,,,,16502-7872:Brian Hoyer,16502-7872,QB,Brian,Hoyer,13.92666626,3,6000,CHI@IND,CHI,IND,,
,,,,,,,,,,16502-6844:Shaun Hill,16502-6844,QB,Shaun,Hill,10.23999977,1,6000,HOU@MIN,MIN,HOU,,
,,,,,,,,,,16502-6679:Matt Schaub,16502-6679,QB,Matt,Schaub,15.30000019,2,6000,ATL@DEN,ATL,DEN,,
,,,,,,,,,,16502-7778:Matt Cassel,16502-7778,QB,Matt,Cassel,-0.100000001,1,6000,TEN@MIA,TEN,MIA,,
,,,,,,,,,,16502-6774:Pierre Garcon,16502-6774,WR,Pierre,Garcon,6.474999905,4,6000,WAS@BAL,WAS,BAL,,
,,,,,,,,,,16502-25272:Eric Ebron,16502-25272,TE,Eric,Ebron,9,4,5900,PHI@DET,DET,PHI,Q,Knee
,,,,,,,,,,16502-31047:AJ McCarron,16502-31047,QB,AJ,McCarron,8.17999976,7,5900,CIN@DAL,CIN,DAL,,
,,,,,,,,,,16502-38509:Wendell Smallwood,16502-38509,RB,Wendell,Smallwood,5.200000127,3,5900,PHI@DET,PHI,DET,,
,,,,,,,,,,16502-27776:Tevin Coleman,16502-27776,RB,Tevin,Coleman,15.375,4,5900,ATL@DEN,ATL,DEN,,
,,,,,,,,,,16502-6641:Jason Witten,16502-6641,TE,Jason,Witten,7.349999905,4,5800,CIN@DAL,DAL,CIN,,
,,,,,,,,,,16502-26458:Tavon Austin,16502-26458,WR,Tavon,Austin,8.074999809,4,5800,BUF@LA,LA,BUF,,
,,,,,,,,,,16502-14757:Matt Asiata,16502-14757,RB,Matt,Asiata,3.875,4,5800,HOU@MIN,MIN,HOU,,
,,,,,,,,,,16502-43413:Kenneth Dixon,16502-43413,RB,Kenneth,Dixon,0,0,5800,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-24755:Jamison Crowder,16502-24755,WR,Jamison,Crowder,10.14999962,4,5800,WAS@BAL,WAS,BAL,,
,,,,,,,,,,16502-8052:Rashad Jennings,16502-8052,RB,Rashad,Jennings,6.650000095,2,5800,NYG@GB,NYG,GB,Q,Thumb
,,,,,,,,,,16502-6535:Kenny Britt,16502-6535,WR,Kenny,Britt,8.774999619,4,5700,BUF@LA,LA,BUF,Q,Thigh
,,,,,,,,,,16502-6422:Gary Barnidge,16502-6422,TE,Gary,Barnidge,6.5,4,5700,NE@CLE,CLE,NE,,
,,,,,,,,,,16502-27457:Kenny Stills,16502-27457,WR,Kenny,Stills,9.25,4,5700,TEN@MIA,MIA,TEN,,
,,,,,,,,,,16502-38514:Kevin White,16502-38514,WR,Kevin,White,7.275000095,4,5700,CHI@IND,CHI,IND,IR,Ankle
,,,,,,,,,,16502-7965:Antonio Gates,16502-7965,TE,Antonio,Gates,6.25,2,5700,SD@OAK,SD,OAK,Q,Hamstring
,,,,,,,,,,16502-6732:DeAngelo Williams,16502-6732,RB,DeAngelo,Williams,16.77499962,4,5700,NYJ@PIT,PIT,NYJ,,
,,,,,,,,,,16502-6768:Eddie Royal,16502-6768,WR,Eddie,Royal,12.77499962,4,5700,CHI@IND,CHI,IND,Q,Calf
,,,,,,,,,,16502-22004:Dwayne Allen,16502-22004,TE,Dwayne,Allen,6.699999809,4,5600,CHI@IND,IND,CHI,,
,,,,,,,,,,16502-29645:Javorius Allen,16502-29645,RB,Javorius,Allen,3.799999952,1,5600,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-11999:Victor Cruz,16502-11999,WR,Victor,Cruz,9.125,4,5600,NYG@GB,NYG,GB,,
,,,,,,,,,,16502-54741:Seth Roberts,16502-54741,WR,Seth,Roberts,7.824999809,4,5600,SD@OAK,OAK,SD,,
,,,,,,,,,,16502-46882:Jay Ajayi,16502-46882,RB,Jay,Ajayi,6.299999873,3,5600,TEN@MIA,MIA,TEN,,
,,,,,,,,,,16502-11712:Joique Bell,16502-11712,RB,Joique,Bell,0.600000024,1,5600,CHI@IND,CHI,IND,,
,,,,,,,,,,16502-22018:Mohamed Sanu,16502-22018,WR,Mohamed,Sanu,7.425000191,4,5600,ATL@DEN,ATL,DEN,Q,Shoulder
,,,,,,,,,,16502-29780:Zach Ertz,16502-29780,TE,Zach,Ertz,8.800000191,1,5600,PHI@DET,PHI,DET,,
,,,,,,,,,,16502-25290:Giovani Bernard,16502-25290,RB,Giovani,Bernard,9.199999809,4,5500,CIN@DAL,CIN,DAL,,
,,,,,,,,,,16502-22848:Austin Davis,16502-22848,QB,Austin,Davis,7.393333435,3,5500,ATL@DEN,DEN,ATL,,
,,,,,,,,,,16502-14237:Kyle Rudolph,16502-14237,TE,Kyle,Rudolph,12.39999962,4,5500,HOU@MIN,MIN,HOU,Q,Ribs
,,,,,,,,,,16502-29500:Markus Wheaton,16502-29500,WR,Markus,Wheaton,6.099999905,2,5500,NYJ@PIT,PIT,NYJ,,
,,,,,,,,,,16502-45889:Davante Adams,16502-45889,WR,Davante,Adams,7.96666654,3,5500,NYG@GB,GB,NYG,,
,,,,,,,,,,16502-27405:Landry Jones,16502-27405,QB,Landry,Jones,0,1,5500,NYJ@PIT,PIT,NYJ,,
,,,,,,,,,,16502-14905:Kamar Aiken,16502-14905,WR,Kamar,Aiken,1.450000048,4,5500,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-11500:Colt McCoy,16502-11500,QB,Colt,McCoy,8.819999695,1,5500,WAS@BAL,WAS,BAL,,
,,,,,,,,,,16502-22288:Cole Beasley,16502-22288,WR,Cole,Beasley,10.02499962,4,5500,CIN@DAL,DAL,CIN,,
,,,,,,,,,,16502-32243:Marquise Goodwin,16502-32243,WR,Marquise,Goodwin,7,3,5500,BUF@LA,BUF,LA,,
,,,,,,,,,,16502-28930:James White,16502-28930,RB,James,White,5.349999905,4,5500,NE@CLE,NE,CLE,,
,,,,,,,,,,16502-6808:Matt Moore,16502-6808,QB,Matt,Moore,0.360000014,1,5500,TEN@MIA,MIA,TEN,,
,,,,,,,,,,16502-31836:Terrance Williams,16502-31836,WR,Terrance,Williams,8.700000127,3,5500,CIN@DAL,DAL,CIN,,
,,,,,,,,,,16502-11532:Dennis Pitta,16502-11532,TE,Dennis,Pitta,7.625,4,5500,WAS@BAL,BAL,WAS,,
,,,,,,,,,,16502-28677:Matt McGloin,16502-28677,QB,Matt,McGloin,5.340000153,2,5500,SD@OAK,OAK,SD,,
,,,,,,,,,,16502-29683:Nelson Agholor,16502-29683,WR,Nelson,Agholor,7.833333333,3,5400,PHI@DET,PHI,DET,,
,,,,,,,,,,16502-62616:Zach Zenner,16502-62616,RB,Zach,Zenner,3.900000095,1,5400,PHI@DET,DET,PHI,,
,,,,,,,,,,16502-11495:Brandon LaFell,16502-11495,WR,Brandon,LaFell,6.775000095,4,5400,CIN@DAL,CIN,DAL,,
,,,,,,,,,,16502-8050:Zach Miller,16502-8050,TE,Zach,Miller,10.64999962,4,5400,CHI@IND,CHI,IND,Q,Ribs
,,,,,,,,,,16502-7972:Darren Sproles,16502-7972,RB,Darren,Sproles,10.69999949,3,5400,PHI@DET,PHI,DET,,
,,,,,,,,,,16502-47523:Tajae Sharpe,16502-47523,WR,Tajae,Sharpe,6.300000191,4,5400,TEN@MIA,TEN,MIA,,
,,,,,,,,,,16502-40845:Hunter Henry,16502-40845,TE,Hunter,Henry,8.099999746,3,5400,SD@OAK,SD,OAK,,
