QB,RB,RB,WR,WR,WR,TE,K,D,,Instructions,,,,,,,,,,,,,a
,,,,,,,,,,1) Create a lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,,a
,,,,,,,,,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,,a
,,,,,,,,,,3) Any information to the right of the last position column will be ignored in the upload,,,,,,,,,,,,,a
,,,,,,,,,,4) Maximum of 250 lineups per upload,,,,,,,,,,,,,a
,,,,,,,,,,,,,,,,,,,,,,,a
,,,,,,,,,,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
,,,,,,,,,,16789-38791:Ezekiel Elliott,16789-38791,RB,Ezekiel,,Elliott,18.62857056,7,9200,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-6894:Aaron Rodgers,16789-6894,QB,Aaron,,Rodgers,22.46857125,7,9100,IND@GB,GB,IND,,
,,,,,,,,,,16789-31360:Odell Beckham Jr.,16789-31360,WR,Odell,,Beckham Jr.,14.14285714,7,8900,PHI@NYG,NYG,PHI,,
,,,,,,,,,,16789-28181:Le'Veon Bell,16789-28181,RB,Le'Veon,,Bell,18.97500038,4,8700,PIT@BAL,PIT,BAL,,
,,,,,,,,,,16789-11612:Antonio Brown,16789-11612,WR,Antonio,,Brown,16.44285692,7,8700,PIT@BAL,PIT,BAL,,
,,,,,,,,,,16789-6504:Drew Brees,16789-6504,QB,Drew,,Brees,23.82000078,7,8600,NO@SF,NO,SF,,
,,,,,,,,,,16789-7968:Philip Rivers,16789-7968,QB,Philip,,Rivers,17.53750038,8,8300,TEN@SD,SD,TEN,,
,,,,,,,,,,16789-6893:Jordy Nelson,16789-6893,WR,Jordy,,Nelson,13,7,8200,IND@GB,GB,IND,,
,,,,,,,,,,16789-14185:Cam Newton,16789-14185,QB,Cam,,Newton,20.90333303,6,8100,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-14254:DeMarco Murray,16789-14254,RB,DeMarco,,Murray,19.41250038,8,8100,TEN@SD,TEN,SD,,
,,,,,,,,,,16789-21939:Andrew Luck,16789-21939,QB,Andrew,,Luck,21.65749931,8,8000,IND@GB,IND,GB,,
,,,,,,,,,,16789-31459:Spencer Ware,16789-31459,RB,Spencer,,Ware,14.70000022,7,8000,JAC@KC,KC,JAC,O,Concussion
,,,,,,,,,,16789-11435:Dez Bryant,16789-11435,WR,Dez,,Bryant,11.44999981,4,7800,DAL@CLE,DAL,CLE,Q,Knee
,,,,,,,,,,16789-28900:Melvin Gordon,16789-28900,RB,Melvin,,Gordon,18.38750076,8,7800,TEN@SD,SD,TEN,,
,,,,,,,,,,16789-45859:Derek Carr,16789-45859,QB,Derek,,Carr,20.74250031,8,7700,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-31001:Amari Cooper,16789-31001,WR,Amari,,Cooper,15.08749962,8,7700,DEN@OAK,OAK,DEN,Q,Back
,,,,,,,,,,16789-31716:Dak Prescott,16789-31716,QB,Dak,,Prescott,19.34571402,7,7600,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-29501:Brandin Cooks,16789-29501,WR,Brandin,,Cooks,14.70000022,7,7600,NO@SF,NO,SF,,
,,,,,,,,,,16789-29358:Marcus Mariota,16789-29358,QB,Marcus,,Mariota,18.38249969,8,7600,TEN@SD,TEN,SD,,
,,,,,,,,,,16789-30447:Todd Gurley,16789-30447,RB,Todd,,Gurley,11.94285692,7,7600,CAR@LA,LA,CAR,,
,,,,,,,,,,16789-31394:Jarvis Landry,16789-31394,WR,Jarvis,,Landry,12.57142857,7,7600,NYJ@MIA,MIA,NYJ,,
,,,,,,,,,,16789-22031:T.Y. Hilton,16789-22031,WR,T.Y.,,Hilton,14.73750019,8,7600,IND@GB,IND,GB,,
,,,,,,,,,,16789-6589:Ben Roethlisberger,16789-6589,QB,Ben,,Roethlisberger,21.19999949,6,7500,PIT@BAL,PIT,BAL,Q,Knee
,,,,,,,,,,16789-6914:Greg Olsen,16789-6914,TE,Greg,,Olsen,13.72857121,7,7500,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-6826:Eli Manning,16789-6826,QB,Eli,,Manning,14.40857152,7,7500,PHI@NYG,NYG,PHI,,
,,,,,,,,,,16789-6899:Matt Forte,16789-6899,RB,Matt,,Forte,15.0625,8,7500,NYJ@MIA,NYJ,MIA,,
,,,,,,,,,,16789-6714:Joe Flacco,16789-6714,QB,Joe,,Flacco,14.18285697,7,7500,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-6759:Brandon Marshall,16789-6759,WR,Brandon,,Marshall,10.375,8,7500,NYJ@MIA,NYJ,MIA,,
,,,,,,,,,,16789-7659:Ryan Fitzpatrick,16789-7659,QB,Ryan,,Fitzpatrick,12.14500046,8,7400,NYJ@MIA,NYJ,MIA,,
,,,,,,,,,,16789-6654:Matthew Stafford,16789-6654,QB,Matthew,,Stafford,19.84499931,8,7400,DET@MIN,DET,MIN,,
,,,,,,,,,,16789-11414:Sam Bradford,16789-11414,QB,Sam,,Bradford,14.08000056,6,7400,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-11432:Demaryius Thomas,16789-11432,WR,Demaryius,,Thomas,12.0625,8,7400,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-24929:Kelvin Benjamin,16789-24929,WR,Kelvin,,Benjamin,12.31428528,7,7400,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-21948:Ryan Tannehill,16789-21948,QB,Ryan,,Tannehill,14.55999974,7,7300,NYJ@MIA,MIA,NYJ,,
,,,,,,,,,,16789-34308:Blake Bortles,16789-34308,QB,Blake,,Bortles,19.09428624,7,7300,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-14231:Colin Kaepernick,16789-14231,QB,Colin,,Kaepernick,16.60000038,2,7200,NO@SF,SF,NO,,
,,,,,,,,,,16789-28434:Trevor Siemian,16789-28434,QB,Trevor,,Siemian,12.92571477,7,7200,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-22103:Marvin Jones Jr.,16789-22103,WR,Marvin,,Jones Jr.,13.48750019,8,7200,DET@MIN,DET,MIN,,
,,,,,,,,,,16789-45889:Davante Adams,16789-45889,WR,Davante,,Adams,12.91428593,7,7100,IND@GB,GB,IND,,
,,,,,,,,,,16789-46882:Jay Ajayi,16789-46882,RB,Jay,,Ajayi,15.06666692,6,7100,NYJ@MIA,MIA,NYJ,,
,,,,,,,,,,16789-6803:Josh McCown,16789-6803,QB,Josh,,McCown,19.52000046,2,7100,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-6639:Tony Romo,16789-6639,QB,Tony,,Romo,11.91499996,4,7000,DAL@CLE,DAL,CLE,O,Back
,,,,,,,,,,16789-15212:Terrelle Pryor Sr.,16789-15212,WR,Terrelle,,Pryor Sr.,12.93000031,8,7000,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-28473:Carlos Hyde,16789-28473,RB,Carlos,,Hyde,15.33333333,6,7000,NO@SF,SF,NO,Q,Shoulder
,,,,,,,,,,16789-39580:Devontae Booker,16789-39580,RB,Devontae,,Booker,6.837500095,8,7000,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-9392:Michael Crabtree,16789-9392,WR,Michael,,Crabtree,14.80000019,8,7000,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-14257:Randall Cobb,16789-14257,WR,Randall,,Cobb,12.26666641,6,6900,IND@GB,GB,IND,Q,Hamstring
,,,,,,,,,,16789-70324:Carson Wentz,16789-70324,QB,Carson,,Wentz,14.00571442,7,6900,PHI@NYG,PHI,NYG,,
,,,,,,,,,,16789-11505:Emmanuel Sanders,16789-11505,WR,Emmanuel,,Sanders,12.08749962,8,6800,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-8005:Alex Smith,16789-8005,QB,Alex,,Smith,14.37428611,7,6800,JAC@KC,KC,JAC,O,Head
,,,,,,,,,,16789-22027:Nick Foles,16789-22027,QB,Nick,,Foles,16.81999969,1,6800,JAC@KC,KC,JAC,,
,,,,,,,,,,16789-14211:Mark Ingram,16789-14211,RB,Mark,,Ingram,10.90000044,7,6700,NO@SF,NO,SF,,
,,,,,,,,,,16789-7283:Jeremy Maclin,16789-7283,WR,Jeremy,,Maclin,9.214285714,7,6700,JAC@KC,KC,JAC,Q,Groin
,,,,,,,,,,16789-28643:Allen Robinson,16789-28643,WR,Allen,,Robinson,10.08571407,7,6700,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-33076:Travis Kelce,16789-33076,TE,Travis,,Kelce,10.38571385,7,6600,JAC@KC,KC,JAC,,
,,,,,,,,,,16789-6607:Mike Wallace,16789-6607,WR,Mike,,Wallace,12.62857165,7,6600,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-33465:Theo Riddick,16789-33465,RB,Theo,,Riddick,16.06666692,6,6600,DET@MIN,DET,MIN,Q,Ankle
,,,,,,,,,,16789-29249:C.J. Anderson,16789-29249,RB,C.J.,,Anderson,13.5,7,6500,DEN@OAK,DEN,OAK,IR,Knee
,,,,,,,,,,16789-44449:Willie Snead,16789-44449,WR,Willie,,Snead,12.15000025,6,6500,NO@SF,NO,SF,,
,,,,,,,,,,16789-25079:Stefon Diggs,16789-25079,WR,Stefon,,Diggs,12.65000025,6,6500,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-29734:Ty Montgomery,16789-29734,RB,Ty,,Montgomery,5.166666667,6,6500,IND@GB,GB,IND,,
,,,,,,,,,,16789-6728:Jamaal Charles,16789-6728,RB,Jamaal,,Charles,4.133333206,3,6500,JAC@KC,KC,JAC,IR,Knee
,,,,,,,,,,16789-27266:Quincy Enunwa,16789-27266,WR,Quincy,,Enunwa,10.77499962,8,6400,NYJ@MIA,NYJ,MIA,,
,,,,,,,,,,16789-27405:Landry Jones,16789-27405,QB,Landry,,Jones,3.484999895,4,6400,PIT@BAL,PIT,BAL,,
,,,,,,,,,,16789-54607:Terrance West,16789-54607,RB,Terrance,,West,10.18571472,7,6400,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-11485:Golden Tate,16789-11485,WR,Golden,,Tate,8.837499619,8,6400,DET@MIN,DET,MIN,,
,,,,,,,,,,16789-6863:Delanie Walker,16789-6863,TE,Delanie,,Walker,10.40000044,7,6400,TEN@SD,TEN,SD,Q,Groin
,,,,,,,,,,16789-6733:Jonathan Stewart,16789-6733,RB,Jonathan,,Stewart,13,4,6400,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-22994:Case Keenum,16789-22994,QB,Case,,Keenum,14.04571424,7,6300,CAR@LA,LA,CAR,,
,,,,,,,,,,16789-22288:Cole Beasley,16789-22288,WR,Cole,,Beasley,11.64285714,7,6300,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-6840:Frank Gore,16789-6840,RB,Frank,,Gore,13.26249981,8,6300,IND@GB,IND,GB,,
,,,,,,,,,,16789-54608:Jerick McKinnon,16789-54608,RB,Jerick,,McKinnon,6.099999746,6,6200,DET@MIN,MIN,DET,Q,Ankle
,,,,,,,,,,16789-38435:Jared Goff,16789-38435,QB,Jared,,Goff,0,0,6200,CAR@LA,LA,CAR,,
,,,,,,,,,,16789-31561:Donte Moncrief,16789-31561,WR,Donte,,Moncrief,9.599999746,3,6100,IND@GB,IND,GB,,
,,,,,,,,,,16789-6828:Tim Hightower,16789-6828,RB,Tim,,Hightower,3,7,6100,NO@SF,NO,SF,,
,,,,,,,,,,16789-6535:Kenny Britt,16789-6535,WR,Kenny,,Britt,11.42857143,7,6000,CAR@LA,LA,CAR,,
,,,,,,,,,,16789-29587:Cody Kessler,16789-29587,QB,Cody,,Kessler,10.61600037,5,6000,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-14194:Blaine Gabbert,16789-14194,QB,Blaine,,Gabbert,15.53999939,5,6000,NO@SF,SF,NO,,
,,,,,,,,,,16789-14267:Ryan Mallett,16789-14267,QB,Ryan,,Mallett,10.99142892,7,6000,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-27457:Kenny Stills,16789-27457,WR,Kenny,,Stills,8.242857252,7,6000,NYJ@MIA,MIA,NYJ,,
,,,,,,,,,,16789-54684:Isaiah Crowell,16789-54684,RB,Isaiah,,Crowell,12.9375,8,6000,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-14757:Matt Asiata,16789-14757,RB,Matt,,Asiata,7.557143075,7,6000,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-7970:Charlie Whitehurst,16789-7970,QB,Charlie,,Whitehurst,10.38000011,1,6000,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-34331:Latavius Murray,16789-34331,RB,Latavius,,Murray,12.56666692,6,6000,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-33463:Paxton Lynch,16789-33463,QB,Paxton,,Lynch,12.06000042,2,6000,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-7778:Matt Cassel,16789-7778,QB,Matt,,Cassel,0.25,2,6000,TEN@SD,TEN,SD,,
,,,,,,,,,,16789-29715:Kevin Hogan,16789-29715,QB,Kevin,,Hogan,9.279999733,2,6000,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-22035:Travis Benjamin,16789-22035,WR,Travis,,Benjamin,10.22500038,8,6000,TEN@SD,SD,TEN,Q,Knee - pcl
,,,,,,,,,,16789-33260:DeVante Parker,16789-33260,WR,DeVante,,Parker,7.833333333,6,5900,NYJ@MIA,MIA,NYJ,Q,Hamstring
,,,,,,,,,,16789-39280:Derrick Henry,16789-39280,RB,Derrick,,Henry,5.412499905,8,5900,TEN@SD,TEN,SD,,
,,,,,,,,,,16789-25760:Allen Hurns,16789-25760,WR,Allen,,Hurns,10.25714329,7,5900,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-21971:Coby Fleener,16789-21971,TE,Coby,,Fleener,8.914285932,7,5800,NO@SF,NO,SF,,
,,,,,,,,,,16789-28573:Michael Thomas,16789-28573,WR,Michael,,Thomas,12.71428571,7,5800,NO@SF,NO,SF,,
,,,,,,,,,,16789-30837:Jordan Matthews,16789-30837,WR,Jordan,,Matthews,11.12857165,7,5800,PHI@NYG,PHI,NYG,,
,,,,,,,,,,16789-6844:Shaun Hill,16789-6844,QB,Shaun,,Hill,10.23999977,1,5800,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-6479:Anquan Boldin,16789-6479,WR,Anquan,,Boldin,8.512499809,8,5700,DET@MIN,DET,MIN,,
,,,,,,,,,,16789-31732:Corey Coleman,16789-31732,WR,Corey,,Coleman,16.39999962,2,5600,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-14317:Julius Thomas,16789-14317,TE,Julius,,Thomas,8.316666921,6,5600,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-27477:Sterling Shepard,16789-27477,WR,Sterling,,Shepard,8.700000218,7,5600,PHI@NYG,NYG,PHI,,
,,,,,,,,,,16789-54687:Charcandrick West,16789-54687,RB,Charcandrick,,West,4.149999936,6,5600,JAC@KC,KC,JAC,,
,,,,,,,,,,16789-26458:Tavon Austin,16789-26458,WR,Tavon,,Austin,9.442856925,7,5600,CAR@LA,LA,CAR,,
,,,,,,,,,,16789-31061:T.J. Yeldon,16789-31061,RB,T.J.,,Yeldon,7.742857252,7,5600,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-62535:Tyrell Williams,16789-62535,WR,Tyrell,,Williams,10.125,8,5600,TEN@SD,SD,TEN,Q,Knee
,,,,,,,,,,16789-6627:Ted Ginn Jr.,16789-6627,WR,Ted,,Ginn Jr.,4.785714286,7,5500,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-22848:Austin Davis,16789-22848,QB,Austin,,Davis,7.393333435,3,5500,DEN@OAK,DEN,OAK,,
,,,,,,,,,,16789-31241:Sammie Coates,16789-31241,WR,Sammie,,Coates,9.285714286,7,5500,PIT@BAL,PIT,BAL,,
,,,,,,,,,,16789-31073:Knile Davis,16789-31073,RB,Knile,,Davis,1.024999976,4,5500,JAC@KC,KC,JAC,,
,,,,,,,,,,16789-43504:Don Jackson,16789-43504,RB,Don,,Jackson,0.800000012,2,5500,IND@GB,GB,IND,,
,,,,,,,,,,16789-7965:Antonio Gates,16789-7965,TE,Antonio,,Gates,6.950000127,6,5500,TEN@SD,SD,TEN,,
,,,,,,,,,,16789-14645:Dontrelle Inman,16789-14645,WR,Dontrelle,,Inman,5.925000191,8,5500,TEN@SD,SD,TEN,,
,,,,,,,,,,16789-6808:Matt Moore,16789-6808,QB,Matt,,Moore,0.360000014,1,5500,NYJ@MIA,MIA,NYJ,,
,,,,,,,,,,16789-40845:Hunter Henry,16789-40845,TE,Hunter,,Henry,8.714285714,7,5500,TEN@SD,SD,TEN,O,Knee
,,,,,,,,,,16789-31836:Terrance Williams,16789-31836,WR,Terrance,,Williams,8.099999746,6,5500,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-7844:Chad Henne,16789-7844,QB,Chad,,Henne,0,0,5500,JAC@KC,JAC,KC,,
,,,,,,,,,,16789-6735:Steve Smith Sr.,16789-6735,WR,Steve,,Smith Sr.,10.1,5,5500,PIT@BAL,BAL,PIT,Q,Ankle
,,,,,,,,,,16789-28677:Matt McGloin,16789-28677,QB,Matt,,McGloin,5.340000153,2,5500,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-25272:Eric Ebron,16789-25272,TE,Eric,,Ebron,9.480000305,5,5400,DET@MIN,DET,MIN,,
,,,,,,,,,,16789-34295:Breshad Perriman,16789-34295,WR,Breshad,,Perriman,3.642857143,7,5400,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-14320:Bilal Powell,16789-14320,RB,Bilal,,Powell,6.712500095,8,5400,NYJ@MIA,NYJ,MIA,,
,,,,,,,,,,16789-54741:Seth Roberts,16789-54741,WR,Seth,,Roberts,7.4375,8,5400,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-8052:Rashad Jennings,16789-8052,RB,Rashad,,Jennings,7.675000191,4,5400,PHI@NYG,NYG,PHI,,
,,,,,,,,,,16789-22163:Rishard Matthews,16789-22163,WR,Rishard,,Matthews,8.399999619,8,5400,TEN@SD,TEN,SD,,
,,,,,,,,,,16789-30733:Cordarrelle Patterson,16789-30733,WR,Cordarrelle,,Patterson,6.200000218,7,5400,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-39716:Adam Thielen,16789-39716,WR,Adam,,Thielen,7.842857361,7,5400,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-22004:Dwayne Allen,16789-22004,TE,Dwayne,,Allen,7.03333346,6,5300,IND@GB,IND,GB,Q,Ankle
,,,,,,,,,,16789-14288:Torrey Smith,16789-14288,WR,Torrey,,Smith,5.485714504,7,5300,NO@SF,SF,NO,,
,,,,,,,,,,16789-14905:Kamar Aiken,16789-14905,WR,Kamar,,Aiken,3.028571538,7,5300,PIT@BAL,BAL,PIT,,
,,,,,,,,,,16789-11425:Ryan Mathews,16789-11425,RB,Ryan,,Mathews,9.085714068,7,5300,PHI@NYG,PHI,NYG,,
,,,,,,,,,,16789-39445:Brice Butler,16789-39445,WR,Brice,,Butler,4.08571434,7,5300,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-39859:Jack Doyle,16789-39859,TE,Jack,,Doyle,8.912500381,8,5300,IND@GB,IND,GB,,
,,,,,,,,,,16789-12540:Minnesota Vikings,16789-12540,D,Minnesota,,Vikings,13.42857143,7,5300,DET@MIN,MIN,DET,,
,,,,,,,,,,16789-14349:Jeremy Kerley,16789-14349,WR,Jeremy,,Kerley,8.585714068,7,5300,NO@SF,SF,NO,,
,,,,,,,,,,16789-52560:Geronimo Allison,16789-52560,WR,Geronimo,,Allison,9.100000381,1,5200,IND@GB,GB,IND,,
,,,,,,,,,,16789-29683:Nelson Agholor,16789-29683,WR,Nelson,,Agholor,5.514285496,7,5200,PHI@NYG,PHI,NYG,,
,,,,,,,,,,16789-6641:Jason Witten,16789-6641,TE,Jason,,Witten,7.142857143,7,5200,DAL@CLE,DAL,CLE,,
,,,,,,,,,,16789-32613:DeAndre Washington,16789-32613,RB,DeAndre,,Washington,4.737500191,8,5200,DEN@OAK,OAK,DEN,,
,,,,,,,,,,16789-14198:Christian Ponder,16789-14198,QB,Christian,,Ponder,0,0,5200,NO@SF,SF,NO,,
,,,,,,,,,,16789-11999:Victor Cruz,16789-11999,WR,Victor,,Cruz,7.014285496,7,5200,PHI@NYG,NYG,PHI,,
,,,,,,,,,,16789-6422:Gary Barnidge,16789-6422,TE,Gary,,Barnidge,7.349999905,8,5200,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-25837:Duke Johnson Jr.,16789-25837,RB,Duke,,Johnson Jr.,8.975000381,8,5200,DAL@CLE,CLE,DAL,,
,,,,,,,,,,16789-12553:Carolina Panthers,16789-12553,D,Carolina,,Panthers,7.571428571,7,5200,CAR@LA,CAR,LA,,
,,,,,,,,,,16789-11532:Dennis Pitta,16789-11532,TE,Dennis,,Pitta,7.5,7,5200,PIT@BAL,BAL,PIT,,
