QB,RB,RB,WR,WR,WR,TE,K,D,,Instructions,,,,,,,,,,,,
,,,,,,,,,,1) Create a lineup by inserting any player from this list into their appropriate position columns,,,,,,,,,,,,
,,,,,,,,,,2) You can paste either the Player ID + Name OR ID from their respective columns,,,,,,,,,,,,
,,,,,,,,,,3) Any information to the right of the last position column will be ignored in the upload,,,,,,,,,,,,
,,,,,,,,,,4) Maximum of 250 lineups per upload,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Player ID + Player Name,Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
,,,,,,,,,,16345-24849:Jameis Winston,16345-24849,QB,Jameis,Winston,26.54000092,1,7600,TB@ARI,TB,ARI,,
,,,,,,,,,,16345-6732:DeAngelo Williams,16345-6732,RB,DeAngelo,Williams,32.09999847,1,7600,CIN@PIT,PIT,CIN,,
,,,,,,,,,,16345-29358:Marcus Mariota,16345-29358,QB,Marcus,Mariota,17.73999977,1,7500,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-24929:Kelvin Benjamin,16345-24929,WR,Kelvin,Benjamin,18.10000038,1,7500,SF@CAR,CAR,SF,,
,,,,,,,,,,16345-14257:Randall Cobb,16345-14257,WR,Randall,Cobb,9.800000191,1,7400,GB@MIN,GB,MIN,,
,,,,,,,,,,16345-14254:DeMarco Murray,16345-14254,RB,DeMarco,Murray,20.20000076,1,7400,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-30298:Jordan Reed,16345-30298,TE,Jordan,Reed,9.899999619,1,7400,DAL@WAS,WAS,DAL,,
,,,,,,,,,,16345-6883:Larry Fitzgerald,16345-6883,WR,Larry,Fitzgerald,24.10000038,1,7400,TB@ARI,ARI,TB,,
,,,,,,,,,,16345-24920:Devonta Freeman,16345-24920,RB,Devonta,Freeman,6,1,7400,ATL@OAK,ATL,OAK,,
,,,,,,,,,,16345-6714:Joe Flacco,16345-6714,QB,Joe,Flacco,12.02000046,1,7400,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-21994:Brock Osweiler,16345-21994,QB,Brock,Osweiler,17.63999939,1,7200,KC@HOU,HOU,KC,,
,,,,,,,,,,16345-44449:Willie Snead,16345-44449,WR,Willie,Snead,27.70000076,1,7200,NO@NYG,NO,NYG,,
,,,,,,,,,,16345-21970:Doug Martin,16345-21970,RB,Doug,Martin,12.10000038,1,7100,TB@ARI,TB,ARI,,
,,,,,,,,,,16345-10777:Arian Foster,16345-10777,RB,Arian,Foster,11.5,1,7100,MIA@NE,MIA,NE,Q,Hamstring
,,,,,,,,,,16345-54604:Jimmy Garoppolo,16345-54604,QB,Jimmy,Garoppolo,14.56000042,1,7100,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-7859:Julian Edelman,16345-7859,WR,Julian,Edelman,11.69999981,1,7100,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-34331:Latavius Murray,16345-34331,RB,Latavius,Murray,13.69999981,1,7100,ATL@OAK,OAK,ATL,,
,,,,,,,,,,16345-21952:Michael Floyd,16345-21952,WR,Michael,Floyd,7.599999905,1,7000,TB@ARI,ARI,TB,,
,,,,,,,,,,16345-14211:Mark Ingram,16345-14211,RB,Mark,Ingram,9.699999809,1,7000,NO@NYG,NO,NYG,,
,,,,,,,,,,16345-31716:Dak Prescott,16345-31716,QB,Dak,Prescott,10.27999973,1,7000,DAL@WAS,DAL,WAS,,
,,,,,,,,,,16345-29253:Keenan Allen,16345-29253,WR,Keenan,Allen,9.300000191,1,7000,JAC@SD,SD,JAC,IR,Knee
,,,,,,,,,,16345-11432:Demaryius Thomas,16345-11432,WR,Demaryius,Thomas,6.800000191,1,7000,IND@DEN,DEN,IND,Q,Hip
,,,,,,,,,,16345-8005:Alex Smith,16345-8005,QB,Alex,Smith,29.02000046,1,7000,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-14626:Doug Baldwin,16345-14626,WR,Doug,Baldwin,19.70000076,1,7000,SEA@LA,SEA,LA,,
,,,,,,,,,,16345-30968:Eddie Lacy,16345-30968,RB,Eddie,Lacy,8.300000191,1,7000,GB@MIN,GB,MIN,,
,,,,,,,,,,16345-22031:T.Y. Hilton,16345-22031,WR,T.Y.,Hilton,10.89999962,1,7000,IND@DEN,IND,DEN,,
,,,,,,,,,,16345-7283:Jeremy Maclin,16345-7283,WR,Jeremy,Maclin,14.69999981,1,6900,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-70324:Carson Wentz,16345-70324,QB,Carson,Wentz,19.21999931,1,6900,PHI@CHI,PHI,CHI,,
,,,,,,,,,,16345-25760:Allen Hurns,16345-25760,WR,Allen,Hurns,9.5,1,6900,JAC@SD,JAC,SD,,
,,,,,,,,,,16345-30837:Jordan Matthews,16345-30837,WR,Jordan,Matthews,20.89999962,1,6900,PHI@CHI,PHI,CHI,,
,,,,,,,,,,16345-21941:Robert Griffin III,16345-21941,QB,Robert,Griffin III,10.30000019,1,6800,BAL@CLE,CLE,BAL,IR,Shoulder
,,,,,,,,,,16345-31459:Spencer Ware,16345-31459,RB,Spencer,Ware,29.39999962,1,6800,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-11414:Sam Bradford,16345-11414,QB,Sam,Bradford,14.92142814,14,6800,GB@MIN,MIN,GB,,
,,,,,,,,,,16345-6898:Jay Cutler,16345-6898,QB,Jay,Cutler,12.84000015,1,6800,PHI@CHI,CHI,PHI,,
,,,,,,,,,,16345-31561:Donte Moncrief,16345-31561,WR,Donte,Moncrief,15.39999962,1,6700,IND@DEN,IND,DEN,,
,,,,,,,,,,16345-27229:Ameer Abdullah,16345-27229,RB,Ameer,Abdullah,20.5,1,6700,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-21948:Ryan Tannehill,16345-21948,QB,Ryan,Tannehill,15.14000034,1,6700,MIA@NE,MIA,NE,,
,,,,,,,,,,16345-11485:Golden Tate,16345-11485,WR,Golden,Tate,7.800000191,1,6700,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-11505:Emmanuel Sanders,16345-11505,WR,Emmanuel,Sanders,7.400000095,1,6700,IND@DEN,DEN,IND,,
,,,,,,,,,,16345-22018:Mohamed Sanu,16345-22018,WR,Mohamed,Sanu,18.5,1,6700,ATL@OAK,ATL,OAK,,
,,,,,,,,,,16345-6728:Jamaal Charles,16345-6728,RB,Jamaal,Charles,18.11999969,5,6700,KC@HOU,KC,HOU,D,Knee
,,,,,,,,,,16345-6733:Jonathan Stewart,16345-6733,RB,Jonathan,Stewart,6.400000095,1,6700,SF@CAR,CAR,SF,Q,Ankle
,,,,,,,,,,16345-22994:Case Keenum,16345-22994,QB,Case,Keenum,4.199999809,1,6600,SEA@LA,LA,SEA,,
,,,,,,,,,,16345-54606:John Brown,16345-54606,WR,John,Brown,1.299999952,1,6600,TB@ARI,ARI,TB,,
,,,,,,,,,,16345-31397:Jeremy Hill,16345-31397,RB,Jeremy,Hill,9.100000381,1,6600,CIN@PIT,CIN,PIT,,
,,,,,,,,,,16345-28900:Melvin Gordon,16345-28900,RB,Melvin,Gordon,17.70000076,1,6600,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-6857:Justin Forsett,16345-6857,RB,Justin,Forsett,6.599999905,1,6600,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-6863:Delanie Walker,16345-6863,TE,Delanie,Walker,5.699999809,1,6600,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-28095:Thomas Rawls,16345-28095,RB,Thomas,Rawls,7.300000191,1,6600,SEA@LA,SEA,LA,,
,,,,,,,,,,16345-6739:DeSean Jackson,16345-6739,WR,DeSean,Jackson,13.19999981,1,6600,DAL@WAS,WAS,DAL,,
,,,,,,,,,,16345-28202:Jeremy Langford,16345-28202,RB,Jeremy,Langford,13.30000019,1,6500,PHI@CHI,CHI,PHI,,
,,,,,,,,,,16345-14231:Colin Kaepernick,16345-14231,QB,Colin,Kaepernick,12.79999966,9,6500,SF@CAR,SF,CAR,,
,,,,,,,,,,16345-31394:Jarvis Landry,16345-31394,WR,Jarvis,Landry,9.399999619,1,6500,MIA@NE,MIA,NE,,
,,,,,,,,,,16345-31061:T.J. Yeldon,16345-31061,RB,T.J.,Yeldon,14.89999962,1,6500,JAC@SD,JAC,SD,,
,,,,,,,,,,16345-38435:Jared Goff,16345-38435,QB,Jared,Goff,0,0,6500,SEA@LA,LA,SEA,,
,,,,,,,,,,16345-25079:Stefon Diggs,16345-25079,WR,Stefon,Diggs,13.69999981,1,6500,GB@MIN,MIN,GB,,
,,,,,,,,,,16345-22103:Marvin Jones Jr.,16345-22103,WR,Marvin,Jones Jr.,10.5,1,6500,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-14317:Julius Thomas,16345-14317,TE,Julius,Thomas,14.89999962,1,6400,JAC@SD,JAC,SD,,
,,,,,,,,,,16345-28434:Trevor Siemian,16345-28434,QB,Trevor,Siemian,11.11999989,1,6400,IND@DEN,DEN,IND,,
,,,,,,,,,,16345-9421:Danny Woodhead,16345-9421,RB,Danny,Woodhead,20.5,1,6400,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-6844:Shaun Hill,16345-6844,QB,Shaun,Hill,10.23999977,1,6400,GB@MIN,MIN,GB,,
,,,,,,,,,,16345-6735:Steve Smith Sr.,16345-6735,WR,Steve,Smith Sr.,4.400000095,1,6400,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-33076:Travis Kelce,16345-33076,TE,Travis,Kelce,10.39999962,1,6300,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-29500:Markus Wheaton,16345-29500,WR,Markus,Wheaton,8.056249619,16,6300,CIN@PIT,PIT,CIN,Q,Shoulder
,,,,,,,,,,16345-26458:Tavon Austin,16345-26458,WR,Tavon,Austin,3.5,1,6300,SEA@LA,LA,SEA,,
,,,,,,,,,,16345-11425:Ryan Mathews,16345-11425,RB,Ryan,Mathews,13.69999981,1,6300,PHI@CHI,PHI,CHI,,
,,,,,,,,,,16345-8052:Rashad Jennings,16345-8052,RB,Rashad,Jennings,8.300000191,1,6300,NO@NYG,NYG,NO,,
,,,,,,,,,,16345-27050:Tyler Lockett,16345-27050,WR,Tyler,Lockett,3.200000048,1,6300,SEA@LA,SEA,LA,,
,,,,,,,,,,16345-22004:Dwayne Allen,16345-22004,TE,Dwayne,Allen,15.30000019,1,6200,IND@DEN,IND,DEN,,
,,,,,,,,,,16345-14194:Blaine Gabbert,16345-14194,QB,Blaine,Gabbert,14,1,6200,SF@CAR,SF,CAR,,
,,,,,,,,,,16345-27477:Sterling Shepard,16345-27477,WR,Sterling,Shepard,11.80000019,1,6200,NO@NYG,NYG,NO,,
,,,,,,,,,,16345-30244:Matt Jones,16345-30244,RB,Matt,Jones,3.799999952,1,6200,DAL@WAS,WAS,DAL,,
,,,,,,,,,,16345-9392:Michael Crabtree,16345-9392,WR,Michael,Crabtree,14.19999981,1,6200,ATL@OAK,OAK,ATL,,
,,,,,,,,,,16345-42028:Will Fuller,16345-42028,WR,Will,Fuller,19.20000076,1,6200,KC@HOU,HOU,KC,,
,,,,,,,,,,16345-6774:Pierre Garcon,16345-6774,WR,Pierre,Garcon,8.100000381,1,6200,DAL@WAS,WAS,DAL,,
,,,,,,,,,,16345-6607:Mike Wallace,16345-6607,WR,Mike,Wallace,17.70000076,1,6100,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-28473:Carlos Hyde,16345-28473,RB,Carlos,Hyde,22.29999924,1,6100,SF@CAR,SF,CAR,,
,,,,,,,,,,16345-27776:Tevin Coleman,16345-27776,RB,Tevin,Coleman,14.19999981,1,6100,ATL@OAK,ATL,OAK,,
,,,,,,,,,,16345-22035:Travis Benjamin,16345-22035,WR,Travis,Benjamin,6.699999809,1,6100,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-21959:Brandon Weeden,16345-21959,QB,Brandon,Weeden,11.40333303,6,6000,KC@HOU,HOU,KC,,
,,,,,,,,,,16345-14267:Ryan Mallett,16345-14267,QB,Ryan,Mallett,10.99142892,7,6000,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-6422:Gary Barnidge,16345-6422,TE,Gary,Barnidge,0,1,6000,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-31732:Corey Coleman,16345-31732,WR,Corey,Coleman,7.900000095,1,6000,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-11779:LeGarrette Blount,16345-11779,RB,LeGarrette,Blount,11,1,6000,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-25410:Mike Glennon,16345-25410,QB,Mike,Glennon,0,0,6000,TB@ARI,TB,ARI,,
,,,,,,,,,,16345-31421:Zach Mettenberger,16345-31421,QB,Zach,Mettenberger,7.028571538,7,6000,CIN@PIT,PIT,CIN,,
,,,,,,,,,,16345-33557:Tyler Eifert,16345-33557,TE,Tyler,Eifert,12.73076923,13,6000,CIN@PIT,CIN,PIT,O,Ankle
,,,,,,,,,,16345-11495:Brandon LaFell,16345-11495,WR,Brandon,LaFell,11.10000038,1,6000,CIN@PIT,CIN,PIT,,
,,,,,,,,,,16345-6803:Josh McCown,16345-6803,QB,Josh,McCown,17.02000046,8,6000,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-7872:Brian Hoyer,16345-7872,QB,Brian,Hoyer,15.78545449,11,6000,PHI@CHI,CHI,PHI,,
,,,,,,,,,,16345-47523:Tajae Sharpe,16345-47523,WR,Tajae,Sharpe,11.10000038,1,6000,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-6679:Matt Schaub,16345-6679,QB,Matt,Schaub,15.30000019,2,6000,ATL@OAK,ATL,OAK,,
,,,,,,,,,,16345-6687:Mark Sanchez,16345-6687,QB,Mark,Sanchez,12.28000005,3,6000,DAL@WAS,DAL,WAS,,
,,,,,,,,,,16345-7778:Matt Cassel,16345-7778,QB,Matt,Cassel,9.229999542,8,6000,TEN@DET,TEN,DET,,
,,,,,,,,,,16345-22027:Nick Foles,16345-22027,QB,Nick,Foles,9.64363653,11,6000,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-29780:Zach Ertz,16345-29780,TE,Zach,Ertz,8.800000191,1,6000,PHI@CHI,PHI,CHI,O,Ribs
,,,,,,,,,,16345-6641:Jason Witten,16345-6641,TE,Jason,Witten,11.10000038,1,5900,DAL@WAS,DAL,WAS,,
,,,,,,,,,,16345-32418:Christine Michael,16345-32418,RB,Christine,Michael,8.100000381,1,5900,SEA@LA,SEA,LA,,
,,,,,,,,,,16345-31047:AJ McCarron,16345-31047,QB,AJ,McCarron,8.17999976,7,5900,CIN@PIT,CIN,PIT,,
,,,,,,,,,,16345-7965:Antonio Gates,16345-7965,TE,Antonio,Gates,3.5,1,5900,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-33465:Theo Riddick,16345-33465,RB,Theo,Riddick,25.29999924,1,5900,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-11864:Chris Ivory,16345-11864,RB,Chris,Ivory,12.51333313,15,5800,JAC@SD,JAC,SD,O,Illness
,,,,,,,,,,16345-33260:DeVante Parker,16345-33260,WR,DeVante,Parker,10.05000019,8,5800,MIA@NE,MIA,NE,Q,Hamstring
,,,,,,,,,,16345-54687:Charcandrick West,16345-54687,RB,Charcandrick,West,5.300000191,1,5800,KC@HOU,KC,HOU,,
,,,,,,,,,,16345-54684:Isaiah Crowell,16345-54684,RB,Isaiah,Crowell,14.80000019,1,5800,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-14905:Kamar Aiken,16345-14905,WR,Kamar,Aiken,2.400000095,1,5800,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-38514:Kevin White,16345-38514,WR,Kevin,White,4.900000095,1,5800,PHI@CHI,CHI,PHI,,
,,,,,,,,,,16345-6627:Ted Ginn Jr.,16345-6627,WR,Ted,Ginn Jr.,3,1,5700,SF@CAR,CAR,SF,,
,,,,,,,,,,16345-11999:Victor Cruz,16345-11999,WR,Victor,Cruz,11.39999962,1,5700,NO@NYG,NYG,NO,,
,,,,,,,,,,16345-15212:Terrelle Pryor Sr.,16345-15212,WR,Terrelle,Pryor Sr.,8.300000191,1,5700,BAL@CLE,CLE,BAL,,
,,,,,,,,,,16345-6479:Anquan Boldin,16345-6479,WR,Anquan,Boldin,5,1,5700,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-45889:Davante Adams,16345-45889,WR,Davante,Adams,12.5,1,5700,GB@MIN,GB,MIN,,
,,,,,,,,,,16345-6840:Frank Gore,16345-6840,RB,Frank,Gore,9.800000191,1,5700,IND@DEN,IND,DEN,,
,,,,,,,,,,16345-28080:Devin Funchess,16345-28080,WR,Devin,Funchess,1.399999976,1,5700,SF@CAR,CAR,SF,,
,,,,,,,,,,16345-6566:Chris Johnson,16345-6566,RB,Chris,Johnson,0.200000003,1,5600,TB@ARI,ARI,TB,,
,,,,,,,,,,16345-21971:Coby Fleener,16345-21971,TE,Coby,Fleener,1.100000024,1,5600,NO@NYG,NO,NYG,,
,,,,,,,,,,16345-29683:Nelson Agholor,16345-29683,WR,Nelson,Agholor,13.69999981,1,5600,PHI@CHI,PHI,CHI,,
,,,,,,,,,,16345-28930:James White,16345-28930,RB,James,White,6.900000095,1,5600,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-31871:Charles Sims,16345-31871,RB,Charles,Sims,11.60000038,1,5600,TB@ARI,TB,ARI,,
,,,,,,,,,,16345-25290:Giovani Bernard,16345-25290,RB,Giovani,Bernard,4,1,5500,CIN@PIT,CIN,PIT,,
,,,,,,,,,,16345-25272:Eric Ebron,16345-25272,TE,Eric,Ebron,13.10000038,1,5500,TEN@DET,DET,TEN,,
,,,,,,,,,,16345-22848:Austin Davis,16345-22848,QB,Austin,Davis,7.393333435,3,5500,IND@DEN,DEN,IND,,
,,,,,,,,,,16345-6448:Martellus Bennett,16345-6448,TE,Martellus,Bennett,2.900000095,1,5500,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-33244:Eli Rogers,16345-33244,WR,Eli,Rogers,14.89999962,1,5500,CIN@PIT,PIT,CIN,,
,,,,,,,,,,16345-27405:Landry Jones,16345-27405,QB,Landry,Jones,3.717142923,7,5500,CIN@PIT,PIT,CIN,,
,,,,,,,,,,16345-25813:Phillip Dorsett,16345-25813,WR,Phillip,Dorsett,11.39999962,1,5500,IND@DEN,IND,DEN,,
,,,,,,,,,,16345-11512:Jimmy Graham,16345-11512,TE,Jimmy,Graham,1.600000024,1,5500,SEA@LA,SEA,LA,,
,,,,,,,,,,16345-8117:Danny Amendola,16345-8117,WR,Danny,Amendola,6.300000191,1,5500,MIA@NE,NE,MIA,,
,,,,,,,,,,16345-11500:Colt McCoy,16345-11500,QB,Colt,McCoy,8.819999695,1,5500,DAL@WAS,WAS,DAL,,
,,,,,,,,,,16345-14645:Dontrelle Inman,16345-14645,WR,Dontrelle,Inman,1.100000024,1,5500,JAC@SD,SD,JAC,,
,,,,,,,,,,16345-6808:Matt Moore,16345-6808,QB,Matt,Moore,0.360000014,1,5500,MIA@NE,MIA,NE,,
,,,,,,,,,,16345-7844:Chad Henne,16345-7844,QB,Chad,Henne,0,0,5500,JAC@SD,JAC,SD,,
,,,,,,,,,,16345-33463:Paxton Lynch,16345-33463,QB,Paxton,Lynch,0,0,5500,IND@DEN,DEN,IND,,
,,,,,,,,,,16345-28677:Matt McGloin,16345-28677,QB,Matt,McGloin,5.340000153,2,5500,ATL@OAK,OAK,ATL,,
,,,,,,,,,,16345-14288:Torrey Smith,16345-14288,WR,Torrey,Smith,2.299999952,1,5400,SF@CAR,SF,CAR,,
,,,,,,,,,,16345-54607:Terrance West,16345-54607,RB,Terrance,West,4.800000191,1,5400,BAL@CLE,BAL,CLE,,
,,,,,,,,,,16345-40669:Tyler Boyd,16345-40669,WR,Tyler,Boyd,3.400000095,1,5400,CIN@PIT,CIN,PIT,,
